date,air_temp,shortwave_rad,precip,vpd,gpp
2002-04-18,7.1875,159.1875,1.8125,0.16346151702435718,4.1750355
2002-04-19,5.0,108.6875,5.875,0.08172588250957435,3.9151647
2002-04-20,6.6875,176.125,0.125,0.19958913302066683,5.324182
2002-04-21,9.5625,210.25,0.0625,0.34528149406937303,6.00571
2002-04-22,12.125,190.0,0.0,0.4958020326705814,4.3793817
2002-04-23,12.5,144.3125,0.0,0.3761474178219453,3.9792595
2002-04-24,13.6875,172.5,0.0,0.33903820452523403,4.100858
2002-04-25,12.9375,220.75,0.0,0.3200799769596636,5.046041
2002-04-26,7.75,59.5625,6.5,0.11587071817099037,2.5584948
2002-04-27,6.25,190.5,5.25,0.15149335145503307,3.3552973
2002-04-28,7.3125,64.5,8.25,0.08690496272879167,2.9862907
2002-04-29,7.375,204.375,20.0625,0.1758367988470051,3.7659607
2002-04-30,9.8125,140.4375,0.4375,0.34960256565665904,5.9821286
2002-05-01,10.1875,192.1875,2.9375,0.24519338850664685,4.471865
2002-05-02,8.625,172.0,0.5,0.15090040904330027,4.2846327
2002-05-03,7.1875,96.25,0.0,0.17106437828130394,5.338682
2002-05-04,5.875,74.375,10.3125,0.05557618604914527,1.722802
2002-05-05,4.5625,58.5,16.75,0.029594567659709137,1.4599856
2002-05-06,7.875,124.6875,0.5625,0.15404310085459483,4.8464456
2002-05-07,11.75,259.6875,0.125,0.35718717087860186,8.956731
2002-05-08,14.0625,270.9375,0.0,0.31635112825813394,9.720309
2002-05-09,16.5,270.75,6.875,0.386289452311678,6.7376475
2002-05-10,14.9375,156.4375,0.8125,0.21503357829935732,7.402851
2002-05-11,13.1875,167.125,0.125,0.20334118763445264,4.988204
2002-05-12,11.5625,163.6875,1.25,0.0969122434948968,6.0104003
2002-05-13,14.0,172.6875,0.4375,0.3609379039218772,7.609774
2002-05-14,11.1875,147.3125,9.4375,0.18492982894060916,5.799612
2002-05-15,13.5625,174.0,0.125,0.36827721961681736,8.59241
2002-05-16,17.3125,296.0,0.0,0.7221923410589939,7.478351
2002-05-17,19.0,301.625,0.0,0.7946443968454291,7.614586
2002-05-18,13.875,97.5625,4.5625,0.21066102436500223,5.1851068
2002-05-19,13.25,187.1875,0.0,0.3959975500486508,8.37718
2002-05-20,14.5,208.1875,0.0,0.499469347054031,8.732962
2002-05-21,17.5,289.25,3.0625,0.6584587108922371,7.7182145
2002-05-22,14.9375,92.25,1.5625,0.3982887952736862,6.262771
2002-05-23,12.25,165.0625,0.1875,0.24638797110911637,7.384586
2002-05-24,11.375,148.875,2.9375,0.2267021728712051,8.764169
2002-05-25,11.125,206.625,2.625,0.24775646077272562,8.698517
2002-05-26,10.625,203.1875,0.9375,0.2532468975778328,9.082028
2002-05-27,11.25,255.25,0.125,0.3364193422971199,9.293335
2002-05-28,11.75,234.8125,0.0,0.3761223943950578,9.718873
2002-05-29,11.4375,219.1875,1.25,0.33134415129083017,8.286489
2002-05-30,12.125,208.5,0.0,0.4261074408894855,8.763353
2002-05-31,13.375,274.375,0.0,0.5016770573781508,10.267694
2002-06-01,14.5,318.6875,0.0,0.6292283939175525,10.107296
2002-06-02,16.6875,316.3125,0.0,0.8529095469078647,8.860758
2002-06-03,16.6875,204.6875,0.125,0.6219132112869845,10.1935
2002-06-04,17.8125,254.6875,3.625,0.4566024781478901,10.012596
2002-06-05,15.875,181.375,2.125,0.26209708284012456,8.513695
2002-06-06,14.375,160.5,0.3125,0.3207680231049237,8.350117
2002-06-07,12.9375,153.625,1.375,0.19260626520537905,6.976668
2002-06-08,13.75,190.6875,0.0,0.3551324850730313,8.904809
2002-06-09,14.9375,223.6875,0.3125,0.45972696050207396,10.055406
2002-06-10,11.0,180.3125,8.5,0.15070309119899838,8.298911
2002-06-11,12.0,104.75,3.5625,0.1531224237980755,8.596442
2002-06-12,14.3125,95.125,7.25,0.17499907320332264,7.2514586
2002-06-13,14.375,101.0625,4.8125,0.13280204778229332,4.2364235
2002-06-14,19.125,172.5625,3.25,0.48741919400048284,8.448086
2002-06-15,17.875,198.75,1.1875,0.3677423820276797,8.292666
2002-06-16,18.4375,226.1875,0.3125,0.4960348378699413,8.458167
2002-06-17,23.875,287.75,0.0,0.8936828005809052,9.640328
2002-06-18,24.625,310.6875,0.0,0.9560085850585196,9.627079
2002-06-19,18.6875,207.5625,0.5,0.4998226278618494,12.315601
2002-06-20,17.6875,165.0625,2.0,0.22335715243409315,11.937829
2002-06-21,16.8125,187.625,0.0,0.38328257846034286,11.555345
2002-06-22,19.625,203.0625,0.0,0.6238816356447936,10.262769
2002-06-23,16.6875,231.875,0.4375,0.4679156542063978,11.193631
2002-06-24,15.625,251.9375,0.0,0.6708701079993471,11.993436
2002-06-25,15.4375,313.9375,0.0,0.6617699572231079,11.593965
2002-06-26,17.5,312.25,0.0,0.7644605866987526,10.719909
2002-06-27,14.0625,226.625,0.0,0.4304778011107515,10.675117
2002-06-28,11.0625,274.3125,0.0625,0.287854168198326,10.66665
2002-06-29,12.3125,214.5625,0.1875,0.4010224041634336,8.684278
2002-06-30,14.0625,278.375,0.0,0.5225800283251449,10.957437
2002-07-01,12.625,42.1875,4.375,0.1950903620842086,4.9318204
2002-07-02,12.125,146.5625,5.4375,0.1843818947120135,7.5635858
2002-07-03,12.625,58.25,16.125,0.09845681824810537,4.528403
2002-07-04,13.4375,180.0625,1.125,0.18168610724701928,8.016197
2002-07-05,15.125,193.375,0.6875,0.45672439088502803,10.264806
2002-07-06,14.6875,192.625,0.9375,0.1938796357188206,9.553375
2002-07-07,16.0625,173.375,0.125,0.3688483342933675,9.743448
2002-07-08,19.375,309.0,0.0,0.7320739250626276,10.378847
2002-07-09,19.25,239.125,0.4375,0.5301915035849678,9.423558
2002-07-10,13.125,65.25,22.4375,0.08854098274015398,5.067146
2002-07-11,14.125,236.0625,0.8125,0.3497994145575396,10.958824
2002-07-12,16.25,205.9375,0.0625,0.5749001193977998,10.737912
2002-07-13,16.125,213.3125,1.75,0.250309564222315,9.2274275
2002-07-14,15.375,99.3125,6.5,0.06972554499938566,3.112386
2002-07-15,17.75,164.875,3.8125,0.21663654785095954,6.041432
2002-07-16,17.4375,199.4375,0.3125,0.36644123813493557,9.593595
2002-07-17,16.3125,124.625,6.1875,0.2359663271957786,10.177587
2002-07-18,14.0625,159.125,0.0,0.32936557340799366,10.442368
2002-07-19,13.5,274.25,0.0,0.3600268156628952,11.188405
2002-07-20,16.5,302.0,0.0,0.5560226965092334,10.331769
2002-07-21,14.125,226.0,4.625,0.28546848774235967,9.118288
2002-07-22,14.125,160.9375,0.0,0.3538200974834882,9.691859
2002-07-23,15.9375,189.4375,0.0,0.46643307304196435,11.033424
2002-07-24,15.5625,124.25,6.8125,0.22052539293645412,7.942098
2002-07-25,15.125,182.875,0.0,0.38274790503745293,10.488716
2002-07-26,16.625,81.9375,0.375,0.2654788761610194,8.426812
2002-07-27,20.75,198.5,0.0,0.5832836120818683,10.892528
2002-07-28,22.0,295.5,0.0,0.9544145952534655,9.69266
2002-07-29,23.375,294.9375,0.0,1.2165624498060914,10.152743
2002-07-30,22.0,235.8125,11.625,0.7483665392833738,7.391786
2002-07-31,18.4375,163.3125,5.4375,0.20370497341858917,6.5426965
2002-08-01,16.875,149.3125,8.0,0.17142360611235263,7.084006
2002-08-02,16.875,237.1875,3.75,0.5454387467211217,5.1556053
2002-08-03,15.125,172.625,4.1875,0.25194890107507417,5.819824
2002-08-04,15.8125,215.1875,1.0,0.31595229821402704,8.141071
2002-08-05,14.8125,183.0,1.4375,0.19859954336301078,6.7211804
2002-08-06,13.9375,143.5,1.4375,0.12710851715891125,5.2331433
2002-08-07,16.0625,192.4375,0.6875,0.31192729505056405,6.529163
2002-08-08,16.5625,195.625,14.8125,0.2597262648012304,5.8188305
2002-08-09,16.0,174.875,2.625,0.22791217516240825,8.436976
2002-08-10,15.4375,172.0,1.625,0.18704572344653148,6.5096684
2002-08-11,16.1875,131.25,0.25,0.23065297759839964,7.6472535
2002-08-12,15.5,122.3125,6.8125,0.17351924441595146,6.287039
2002-08-13,16.75,146.375,0.0,0.35560173035142717,8.641619
2002-08-14,19.1875,215.4375,0.0,0.535063791050628,9.31817
2002-08-15,20.0,248.3125,0.0,0.6939473165740975,8.293004
2002-08-16,20.8125,225.0,0.0,0.8261801570667384,7.7029743
2002-08-17,21.3125,249.8125,0.0,0.8819591008765955,8.209653
2002-08-18,21.8125,242.625,0.0,0.8474138054054445,8.364533
2002-08-19,21.375,201.875,16.8125,0.6076807925450043,6.976219
2002-08-20,19.0,135.375,12.8125,0.2863459981736114,5.0749745
2002-08-21,14.625,46.875,16.0625,0.04464140339436473,2.6011455
2002-08-22,14.9375,94.3125,0.1875,0.13452839627595248,6.4221635
2002-08-23,16.75,119.0,3.5,0.1855313375746579,7.42009
2002-08-24,16.125,133.8125,17.625,0.11201067257436925,7.31696
2002-08-25,14.8125,133.9375,0.0625,0.1975487521282857,11.019229
2002-08-26,18.375,156.875,1.875,0.2529776159385746,14.241452
2002-08-27,18.0,65.0,16.25,0.09652165755143516,12.61587
2002-08-28,19.0625,115.875,0.75,0.18155604406114723,10.856299
2002-08-29,18.4375,165.125,0.1875,0.2394194817452251,9.03753
2002-08-30,18.0625,148.3125,0.0,0.275199754431118,9.48858
2002-08-31,16.25,150.4375,0.5,0.21313932282283155,6.7240634
2002-09-01,13.25,136.5,0.0,0.308631184090675,10.204883
2002-09-02,14.75,226.625,0.0,0.453164797931739,10.382284
2002-09-03,14.8125,213.625,0.0,0.5810875528028827,8.682742
2002-09-04,15.0,70.875,11.0625,0.094655506338299,5.990027
2002-09-05,15.75,149.8125,0.0,0.25889621564736776,9.121302
2002-09-06,14.75,164.0,0.0625,0.32966954122054926,8.764319
2002-09-07,15.3125,147.5,0.0,0.3580843270481857,8.259524
2002-09-08,16.875,176.25,4.75,0.43395346442427685,8.489276
2002-09-09,17.0625,111.25,0.0625,0.41244892260403687,8.275967
2002-09-10,13.1875,91.875,1.25,0.18726304721684484,7.0833697
2002-09-11,13.125,86.0625,0.875,0.1516499810762213,6.7421207
2002-09-12,15.875,183.875,0.0,0.40383198600688686,9.147587
2002-09-13,14.375,206.5,0.0,0.523035757419493,7.5798783
2002-09-14,13.3125,162.5625,0.0,0.2183537284682242,7.4798474
2002-09-15,13.3125,139.5625,0.0,0.3346819156871037,9.393954
2002-09-16,11.625,146.5625,0.0,0.2526723420359005,9.012307
2002-09-17,11.9375,90.875,0.0625,0.23527597253229282,9.672572
2002-09-18,12.0625,139.25,0.0625,0.24424832837006116,9.252334
2002-09-19,13.375,141.875,0.0,0.27764569969401465,8.263019
2002-09-20,12.4375,121.25,0.0,0.2827577086596613,8.032661
2002-09-21,11.0,94.4375,0.0,0.19001694107699807,5.5323963
2002-09-22,9.75,88.25,9.6875,0.045213268800961215,4.4006314
2002-09-23,8.9375,99.875,2.8125,0.1369935465024794,6.1906486
2002-09-24,7.9375,173.4375,0.0,0.29606186911328014,7.1767807
2002-09-25,7.0,26.1875,4.4375,0.04753764724630316,2.7963676
2002-09-26,9.875,53.9375,8.5625,0.05851139359257229,1.2503163
2002-09-27,11.125,83.375,1.625,0.059461550585454104,3.4667084
2002-09-28,9.9375,134.875,0.125,0.2258695109792056,5.810759
2002-09-29,10.6875,158.5625,0.0,0.2879948917738895,5.5349813
2002-09-30,11.125,166.5,0.0625,0.3931069177593912,4.8226953
2002-10-01,12.0625,160.4375,0.0625,0.3250787104205848,5.413879
2002-10-02,13.0,108.875,0.25,0.2597274581745892,5.9956727
2002-10-03,14.25,71.8125,3.4375,0.15706666781202538,3.8207295
2002-10-04,11.5625,107.25,3.1875,0.18532341299901334,5.559044
2002-10-05,10.1875,47.625,15.125,0.07914470135341145,3.569273
2002-10-06,9.3125,74.125,8.3125,0.04756384443752326,1.805511
2002-10-07,5.9375,116.9375,0.1875,0.10988902200823358,4.857926
2002-10-08,7.0625,97.5,0.0,0.15453162410750265,5.4734187
2002-10-09,7.3125,141.125,0.0,0.2262085059264135,5.034779
2002-10-10,8.1875,126.0625,0.0,0.21024853511068076,6.8480225
2002-10-11,6.125,85.5625,0.0,0.11838806211028552,3.8104007
2002-10-12,6.875,47.375,2.25,0.11224927323543132,2.0632443
2002-10-13,8.25,44.0625,0.9375,0.09671643558821397,2.4301922
2002-10-14,9.625,43.625,0.3125,0.21446572579579237,2.5314224
2002-10-15,10.4375,62.9375,2.9375,0.11992417107218523,2.1624544
2002-10-16,11.375,50.3125,5.375,0.09403941985768505,3.1743152
2002-10-17,8.4375,50.6875,12.3125,0.05518466337142658,2.1421485
2002-10-18,5.75,51.0625,4.1875,0.044767133758714106,1.6807705
2002-10-19,4.375,71.75,2.1875,0.09597349177944892,1.037533
2002-10-20,4.3125,71.4375,0.125,0.14125493418259794,2.340613
2002-10-21,10.8125,30.0625,2.8125,0.09059758511263905,1.3270966
2002-10-22,12.3125,60.0625,9.0,0.10807062562088077,2.007143
2002-10-23,8.5,62.8125,14.1875,0.09767524753918466,1.196782
2002-10-24,6.625,73.9375,0.25,0.1115595174590357,1.8273975
2002-10-25,10.25,17.8125,13.0625,0.052204528951212525,0.9472521
2002-10-26,9.375,56.5,9.3125,0.1939955670281044,1.8588079
2002-10-27,10.25,50.9375,18.3125,0.18232626529229434,1.2877854
2002-10-28,6.375,86.0,0.5625,0.18216492795927253,1.6056885
2002-10-29,7.3125,61.0625,0.0625,0.1948971590608929,3.10515
2002-10-30,10.9375,17.75,6.625,0.04812329135640958,0.8400037
2002-10-31,10.0625,29.875,1.0,0.03231802914381743,1.1282301
2002-11-01,10.375,38.5625,4.25,0.06206992227519548,1.4451909
2002-11-02,11.8125,59.0625,20.1875,0.12272291505679278,1.8152947
2002-11-03,10.3125,50.9375,15.9375,0.12362356912287709,1.273533
2002-11-04,7.75,36.25,12.0,0.05530193367251812,0.9770813
2002-11-05,7.125,42.625,1.125,0.04983868737244135,1.3340086
2002-11-06,5.0625,42.6875,0.3125,0.06840165604767201,1.7967628
2002-11-07,4.375,29.75,21.25,0.034946869289255944,0.42102888
2002-11-08,3.875,31.375,10.875,0.043312676292540986,1.1125611
2002-11-09,6.3125,56.125,9.9375,0.08353159841052726,1.2376591
2002-11-10,4.8125,18.6875,11.1875,0.0263508116976241,0.9051118
2002-11-11,9.125,59.0625,24.25,0.09899331758696817,0.994268
2002-11-12,8.125,40.125,0.5625,0.11278366069926338,1.6101171
2002-11-13,7.9375,30.3125,3.875,0.09335284161229562,1.0725532
2002-11-14,8.25,27.75,0.5,0.1294093152236665,1.4435517
2002-11-15,6.5,20.1875,1.25,0.06164890977563253,1.0699751
2002-11-16,7.5625,12.25,9.375,0.02795005879804746,0.780884
2002-11-17,7.1875,23.75,4.9375,0.07032646662675834,1.1185452
2002-11-18,6.125,30.375,1.8125,0.04711962671056136,1.2381246
2002-11-19,5.625,29.25,0.0,0.07283130042178709,0.23759581
2002-11-20,5.875,51.75,0.0,0.08278536046903917,2.227804
2002-11-21,8.4375,30.8125,2.3125,0.15589667402427998,1.2211645
2002-11-22,7.0625,23.75,0.0625,0.09171389073046898,1.4570742
2002-11-23,6.625,58.375,1.4375,0.1353344965896498,2.0712729
2002-11-24,6.625,43.625,0.25,0.07437301163935717,0.9053569
2002-11-25,7.25,18.9375,10.3125,0.10053291937634912,0.79911786
2002-11-26,6.0,33.3125,0.6875,0.06832071809499995,1.4604849
2002-11-27,5.0,42.0625,0.125,0.06864974130804247,1.6444329
2002-11-28,6.0625,25.8125,0.3125,0.060992019919332896,1.7076789
2002-11-29,6.875,28.1875,0.5,0.06139601132766692,1.7245351
2002-11-30,6.125,15.5,1.5625,0.03769570136844913,0.9306331
2002-12-01,5.125,15.875,5.625,0.06210439559443237,0.90366906
2002-12-02,4.875,15.0625,2.5625,0.03456758119996306,0.7517221
2002-12-03,5.0,22.375,0.625,0.04631133342209215,1.4426876
2002-12-04,3.4375,21.8125,0.0625,0.03467444336964076,1.3792758
2002-12-05,3.875,32.6875,0.125,0.05791811364700239,1.4943084
2002-12-06,0.75,16.375,0.0625,0.0302453408237493,0.658222
2002-12-07,-0.375,34.875,0.0,0.03754596532339427,1.3323406
2002-12-08,-1.625,49.6875,0.0,0.08957272824948592,1.3226346
2002-12-09,-5.125,53.8125,0.0,0.12311183667335318,0.17520331
2002-12-10,-5.125,49.8125,0.0,0.10638326438652812,0.34945253
2002-12-11,-5.8125,51.9375,0.0,0.09676021900824788,0.29656652
2002-12-12,-2.5,40.75,0.0,0.10179058212475783,0.9936226
2002-12-13,0.625,20.3125,0.75,0.03836685497033576,1.1858051
2002-12-14,1.6875,20.5625,0.0,0.02717392114504913,1.4524035
2002-12-15,3.0,18.5,3.125,0.028884712476983876,0.723758
2002-12-16,4.5,5.0625,5.375,0.03525355350497905,0.22500396
2002-12-17,1.0625,13.5,1.3125,0.028870769907246463,-0.021356896
2002-12-18,-1.375,31.875,0.0,0.06082069354246139,0.79873306
2002-12-19,-1.0,42.75,0.0625,0.06002674502907246,1.0517005
2002-12-20,0.625,10.8125,0.625,0.03437030757759252,0.31775507
2002-12-21,5.9375,4.625,4.75,0.022094089081020507,0.17641878
2002-12-22,7.9375,3.1875,14.5,0.03200668855278699,-0.06241708
2002-12-23,7.5625,20.25,1.0,0.06825014357662762,0.65214294
2002-12-24,8.9375,12.875,1.5625,0.0627887088136363,0.85251045
2002-12-25,8.625,22.4375,0.625,0.05519042738157731,0.70398474
2002-12-26,8.0,5.5,4.6875,0.04955363833613502,0.49904796
2002-12-27,9.6875,16.0,1.5625,0.07804213054107101,0.77678823
2002-12-28,7.8125,12.1875,3.0625,0.04363671454479845,0.09385233
2002-12-29,6.875,4.4375,20.1875,0.04837261498543444,0.4146072
2002-12-30,9.8125,3.75,12.25,0.05902380978618926,0.56647044
2002-12-31,2.875,12.8125,3.3125,0.03144647616722973,1.3844112
2003-01-01,4.125,8.4375,20.4375,0.017426558596081665,0.7444698
2003-01-02,8.9375,10.1875,35.1875,0.09346955516575406,0.032493196
2003-01-03,6.125,18.0625,5.625,0.06773446339643208,-0.3953965
2003-01-04,-1.375,9.125,0.625,0.062202982032062815,0.21801418
2003-01-05,-3.375,43.0625,0.1875,0.07720379344611356,0.23696171
2003-01-06,-2.9375,46.0625,0.125,0.055122255467570214,0.24010925
2003-01-07,-6.375,37.5,0.3125,0.06203629017048029,0.13304673
2003-01-08,-9.375,56.6875,0.0,0.07951701589021457,0.052780595
2003-01-09,-8.5,55.375,0.0,0.09563331806127232,0.2253346
2003-01-10,-8.3125,55.125,0.0,0.056503048655496324,0.16098589
2003-01-11,-5.5,57.1875,0.0,0.0678349770276882,0.3273529
2003-01-12,-5.3125,53.875,0.0,0.04690151954390431,0.55391866
2003-01-13,0.3125,7.5,4.4375,0.022662861937657874,0.30405623
2003-01-14,3.5625,9.625,4.375,0.040400666555866716,0.021338502
2003-01-15,2.375,39.375,1.125,0.07610325443723209,0.39188576
2003-01-16,2.6875,28.0625,2.5625,0.039831509447559865,0.6926918
2003-01-17,0.5,44.0,0.0,0.05148871496121321,1.516643
2003-01-18,1.1875,30.375,0.1875,0.03454113999550401,0.64638317
2003-01-19,2.9375,21.25,0.75,0.06081460591874155,1.1166996
2003-01-20,5.5,16.75,4.125,0.08799790318766798,0.94821215
2003-01-21,5.5,27.75,1.6875,0.06487024914475525,0.9062049
2003-01-22,5.25,19.0,8.125,0.056547811765187195,0.73871356
2003-01-23,4.0625,17.375,7.0625,0.03265954242641034,0.024168849
2003-01-24,0.0,51.375,0.0,0.08518599999999998,1.7955585
2003-01-25,0.125,68.0,1.9375,0.09791054478298467,0.9179146
2003-01-26,2.5,14.5625,6.3125,0.013711087120425347,0.6201663
2003-01-27,7.3125,15.875,3.25,0.024282268997750545,0.5204798
2003-01-28,3.5,57.1875,7.75,0.0784844069263223,0.24932724
2003-01-29,0.625,44.5,11.9375,0.020782046442265223,0.39080635
2003-01-30,-2.1875,54.25,1.8125,0.013672104215736725,0.2557317
2003-01-31,-9.0,82.1875,2.0,0.02503144370283622,0.23854369
2003-02-01,-8.375,60.75,0.5,0.019761732593719106,0.23249172
2003-02-02,0.5625,48.4375,8.4375,0.015914292191392287,0.73220634
2003-02-03,1.6875,45.375,17.625,0.05175984980009363,0.77059764
2003-02-04,-1.5625,72.375,1.3125,0.03169918352440193,0.3823372
2003-02-05,-0.25,73.9375,3.25,0.022508040856335176,0.6642931
2003-02-06,-1.25,86.0625,4.6875,0.04917394480426318,0.39399454
2003-02-07,-0.3125,28.5625,1.9375,0.02016547425032822,0.16145723
2003-02-08,1.9375,38.0,3.3125,0.014051236150565583,0.19847833
2003-02-09,1.8125,37.625,0.0625,0.02915848389162945,-0.16171952
2003-02-10,-4.1875,89.0625,0.0,0.025246036312365105,-0.41217133
2003-02-11,-6.0,85.9375,0.0,0.01663190489543037,-0.21741009
2003-02-12,-7.625,106.0,0.0,0.0209442732742825,-0.4682434
2003-02-13,-6.0,110.1875,0.0,0.06701679325511645,-0.025425801
2003-02-14,-5.3125,112.1875,0.0,0.09689544696982433,0.15161215
2003-02-15,-5.5,111.875,0.0,0.07952190190886299,0.3802096
2003-02-16,-4.625,93.625,0.0,0.09065957232590366,0.80122954
2003-02-17,-6.0,118.5625,0.0,0.06995183529548654,0.7563601
2003-02-18,-4.6875,121.0,0.0,0.12373367130439344,1.1828771
2003-02-19,-2.3125,122.625,0.0,0.13740021497451071,1.6451584
2003-02-20,-0.6875,123.125,0.0,0.152983587833309,1.8769189
2003-02-21,-0.875,123.1875,0.0,0.1505470705529613,2.3827271
2003-02-22,1.125,127.5,0.0,0.17980413632979014,2.2469404
2003-02-23,3.125,125.6875,0.0,0.22691800365525305,2.333268
2003-02-24,4.1875,129.125,0.0,0.2908591911908499,2.4311154
2003-02-25,3.0,133.4375,0.0,0.28932064464651164,2.3812408
2003-02-26,5.1875,86.9375,0.125,0.3549287761657022,1.9289371
2003-02-27,7.9375,120.3125,0.0,0.4140865331516823,2.448078
2003-02-28,7.0625,98.0,0.125,0.2110675841468329,2.4818995
2003-03-01,6.8125,49.125,8.9375,0.050635821016038585,1.3050786
2003-03-02,5.875,49.75,12.0,0.04515565116493048,1.551362
2003-03-03,3.375,75.75,8.0,0.08363082435370861,1.8839865
2003-03-04,4.4375,91.25,0.125,0.1288743153516495,2.9534209
2003-03-05,8.75,81.625,0.3125,0.17190721564744538,2.4394906
2003-03-06,5.5,41.6875,9.125,0.08235701195768919,0.37945282
2003-03-07,3.5,100.8125,0.1875,0.11036869724014065,3.2575772
2003-03-08,5.8125,86.0625,0.0625,0.20117175039752033,1.5942937
2003-03-09,8.5625,137.875,0.125,0.321398220803057,2.6356323
2003-03-10,9.25,103.5,0.0,0.2484807693444684,2.6701279
2003-03-11,10.5625,45.0625,6.0625,0.2323065037802743,1.3758615
2003-03-12,6.3125,85.9375,6.375,0.10620446083624169,1.2808245
2003-03-13,4.375,154.375,0.0,0.23889053932058502,5.1280637
2003-03-14,3.25,172.75,0.0,0.30941659998118554,4.641888
2003-03-15,3.1875,175.9375,0.0,0.26438940544154277,4.496783
2003-03-16,5.0625,177.75,0.0,0.3715577956509546,3.8723109
2003-03-17,5.0,174.0,0.0,0.3116480319698437,4.056584
2003-03-18,4.5,181.125,0.0,0.2473010469752256,4.7403765
2003-03-19,6.0,183.875,0.0,0.3129906401617094,4.860281
2003-03-20,4.125,178.9375,0.0625,0.1896419611926532,4.2492023
2003-03-21,3.9375,182.5,0.0,0.23724381140851025,5.072738
2003-03-22,5.5,198.75,0.0,0.48286028928617786,4.440187
2003-03-23,7.9375,199.1875,0.0,0.6581375333666835,4.5440283
2003-03-24,11.0,196.1875,0.0,0.678982948934618,3.8855307
2003-03-25,12.125,149.0,0.1875,0.47462899212948895,4.232603
2003-03-26,10.0,154.9375,1.9375,0.25133619213343317,4.9879045
2003-03-27,10.9375,174.0625,0.1875,0.39232717190564426,5.3763175
2003-03-28,12.4375,176.75,0.0,0.5024802593378698,6.0762897
2003-03-29,13.3125,138.625,0.6875,0.41573024284779825,4.6223435
2003-03-30,11.5,159.4375,0.125,0.27091353051129263,6.6620884
2003-03-31,6.5,196.9375,0.0625,0.27862889614280983,7.813261
2003-04-01,7.75,182.375,9.625,0.3620959942843449,4.0551243
2003-04-02,2.5625,106.1875,19.75,0.03993896082342929,1.8585691
2003-04-03,2.0,181.5625,2.125,0.09923909608085557,3.500104
2003-04-04,4.0625,204.0,0.0625,0.215859163224556,4.796826
2003-04-05,6.0625,173.875,0.0,0.2111262227976911,4.606296
2003-04-06,2.5,106.875,0.5,0.23583069847131688,4.982881
2003-04-07,-0.5,205.8125,0.0,0.27480973945885545,4.0527115
2003-04-08,0.3125,202.625,0.0,0.32001524011968635,3.096409
2003-04-09,0.5,199.1875,0.0,0.2998227478895265,3.1631868
2003-04-10,-1.0,141.25,0.75,0.14065438480185039,2.3886857
2003-04-11,1.625,211.3125,0.125,0.21341624632699052,3.7399013
2003-04-12,5.0625,174.5,0.0,0.3151948310676729,4.1314826
2003-04-13,9.875,248.9375,0.0,0.4802493603961785,4.747483
2003-04-14,13.125,255.375,0.0,0.8383135599865639,4.262531
2003-04-15,15.1875,261.4375,0.0,0.9321924837273171,3.3883717
2003-04-16,15.3125,261.375,0.0,0.9516362267310873,5.484594
2003-04-17,13.875,263.875,0.0,0.9098973822338132,5.87739
2003-04-18,11.125,264.5625,0.0,0.6838078317327225,8.011734
2003-04-19,4.125,161.1875,0.0,0.17682831516612252,6.489002
2003-04-20,8.375,171.0625,0.0,0.26651534920460096,6.33823
2003-04-21,13.6875,248.75,8.0,0.5539903803049215,4.6164927
2003-04-22,10.6875,179.25,0.5625,0.2968192477892455,4.220461
2003-04-23,11.0625,229.75,0.0,0.42273440701125564,9.2017145
2003-04-24,13.375,205.125,0.0,0.575396777641734,5.258694
2003-04-25,15.625,184.25,0.0625,0.750577447563626,4.201139
2003-04-26,11.8125,39.0,22.375,0.09506704687498035,1.2501813
2003-04-27,9.8125,162.5,5.4375,0.10291330937079146,2.9613307
2003-04-28,13.875,199.125,0.9375,0.3501126883812715,5.1218247
2003-04-29,13.4375,198.625,4.9375,0.2807002291858711,3.949666
2003-04-30,10.75,84.75,14.75,0.09344431847983636,1.3840251
2003-05-01,10.0,212.5,1.0625,0.18313826195088567,5.6037564
2003-05-02,11.3125,204.0,4.75,0.28597120325482006,6.3940797
2003-05-03,10.0,169.9375,0.875,0.32259919782980295,6.07342
2003-05-04,14.6875,298.9375,0.0,0.6931718158764291,6.4731765
2003-05-05,16.625,225.0,0.375,0.5356773767871235,5.7284455
2003-05-06,11.125,99.0,3.5,0.10240600378605991,6.4718914
2003-05-07,12.75,292.8125,0.1875,0.39246752629304393,10.217766
2003-05-08,15.8125,255.1875,1.8125,0.4795304384241261,6.479723
2003-05-09,12.5,138.25,5.4375,0.1265880733054625,4.0954933
2003-05-10,10.8125,242.75,0.0,0.35268345633134435,8.480385
2003-05-11,12.375,257.25,0.0,0.44392457247896067,6.4172077
2003-05-12,11.75,199.625,0.5625,0.34341609923027017,6.8511004
2003-05-13,7.25,239.5625,8.9375,0.17116047665973355,4.6540914
2003-05-14,6.1875,181.5625,6.6875,0.09287156094817639,5.905542
2003-05-15,7.0,242.5,1.8125,0.16325428856954138,6.9039955
2003-05-16,9.875,265.25,0.0,0.38906277297918257,8.017584
2003-05-17,11.625,171.5,1.1875,0.23730713204723086,5.2768955
2003-05-18,12.75,173.75,11.6875,0.12132485590323605,5.6362395
2003-05-19,10.875,59.375,17.125,0.06010811634771951,4.278182
2003-05-20,9.75,246.125,3.5625,0.21250236336451778,8.309775
2003-05-21,9.875,162.75,5.125,0.1291809988407442,6.5241513
2003-05-22,12.375,61.25,9.3125,0.07533265472370254,5.093344
